frame,cx,cy,x,y,w,h,conf
631,240.5,143.5,230,133,21,21,0.821
632,240.5,143.5,230,133,21,21,0.822
633,240.5,143.5,230,133,21,21,0.822
634,240.5,143.5,230,133,21,21,0.821
635,240.5,143.5,230,133,21,21,0.821
636,241.0,143.5,230,133,22,21,0.817
637,241.0,143.5,230,133,22,21,0.817
638,241.0,143.5,230,133,22,21,0.813
639,241.0,143.5,230,133,22,21,0.813
640,241.0,143.5,230,133,22,21,0.813
641,241.0,143.5,230,133,22,21,0.813
642,241.0,143.5,230,133,22,21,0.813
643,241.0,143.5,230,133,22,21,0.814
644,241.0,143.5,230,133,22,21,0.814
645,241.0,143.5,230,133,22,21,0.814
646,241.0,143.5,230,133,22,21,0.816
647,241.0,143.5,230,133,22,21,0.816
648,241.0,143.5,230,133,22,21,0.812
649,241.0,143.5,230,133,22,21,0.812
650,241.0,143.5,230,133,22,21,0.813
651,241.0,143.5,230,133,22,21,0.813
652,241.0,143.5,230,133,22,21,0.813
653,241.0,143.5,230,133,22,21,0.812
654,241.0,143.5,230,133,22,21,0.813
655,241.0,143.5,230,133,22,21,0.813
656,241.0,143.5,230,133,22,21,0.813
657,241.0,143.5,230,133,22,21,0.813
658,241.0,143.5,230,133,22,21,0.814
659,241.0,143.5,230,133,22,21,0.813
660,240.5,143.5,230,133,21,21,0.823
661,240.5,143.5,230,133,21,21,0.822
662,240.5,143.5,230,133,21,21,0.819
663,240.5,143.5,230,133,21,21,0.815
664,240.5,143.5,230,133,21,21,0.818
665,240.5,143.5,230,133,21,21,0.819
666,240.5,143.5,230,133,21,21,0.818
667,240.5,143.5,230,133,21,21,0.818
668,240.5,143.5,230,133,21,21,0.814
669,241.0,143.5,230,133,22,21,0.81
670,241.0,143.5,230,133,22,21,0.81
671,240.5,143.5,229,133,23,21,0.803
672,241.0,143.5,230,133,22,21,0.797
673,241.0,143.0,230,132,22,22,0.805
674,241.0,143.0,230,132,22,22,0.813
675,241.0,143.0,230,132,22,22,0.814
676,241.0,143.5,230,133,22,21,0.812
677,241.0,143.5,230,133,22,21,0.812
678,241.0,143.0,230,132,22,22,0.811
679,241.0,143.0,230,132,22,22,0.815
680,241.0,142.5,230,132,22,21,0.814
681,241.0,142.5,230,132,22,21,0.804
682,240.5,143.0,230,133,21,20,0.799
683,240.5,143.0,230,133,21,20,0.8
684,240.5,143.0,230,133,21,20,0.804
685,240.5,143.0,230,133,21,20,0.805
686,240.5,143.0,230,133,21,20,0.805
687,240.5,143.0,230,133,21,20,0.804
688,240.5,143.0,230,133,21,20,0.803
689,241.0,143.0,230,133,22,20,0.803
690,241.0,143.5,230,133,22,21,0.806
691,241.0,143.5,230,133,22,21,0.807
692,241.0,143.5,230,133,22,21,0.807
693,241.0,143.0,230,133,22,20,0.804
694,241.0,143.0,230,133,22,20,0.802
695,241.0,143.0,230,133,22,20,0.803
696,241.0,143.0,230,133,22,20,0.809
697,241.0,143.0,230,133,22,20,0.808
698,240.5,143.0,230,133,21,20,0.806
699,240.5,143.0,230,133,21,20,0.806
700,240.5,143.0,230,133,21,20,0.807
701,241.0,143.0,230,133,22,20,0.805
702,241.0,143.0,230,133,22,20,0.799
703,241.0,143.0,230,133,22,20,0.8
704,241.0,143.0,230,133,22,20,0.801
705,241.0,143.0,230,133,22,20,0.803
706,241.0,143.0,230,133,22,20,0.808
707,241.0,143.0,230,133,22,20,0.813
708,240.5,143.5,230,133,21,21,0.815
709,240.5,143.5,230,133,21,21,0.816
710,240.5,143.5,230,133,21,21,0.816
711,240.5,143.5,230,133,21,21,0.815
712,240.5,143.0,230,133,21,20,0.814
713,240.5,143.0,230,133,21,20,0.814
714,240.5,143.0,230,133,21,20,0.814
715,240.5,143.0,230,133,21,20,0.811
716,240.5,143.0,230,133,21,20,0.811
717,240.5,143.0,230,133,21,20,0.813
718,241.0,143.0,230,133,22,20,0.814
719,241.0,143.0,230,133,22,20,0.814
720,240.5,143.0,230,133,21,20,0.813
721,240.5,143.5,230,133,21,21,0.814
722,240.5,143.5,230,133,21,21,0.814
723,240.5,143.5,230,133,21,21,0.814
724,240.5,143.5,230,133,21,21,0.813
725,240.5,143.5,230,133,21,21,0.811
726,240.5,143.5,230,133,21,21,0.811
727,240.5,143.5,230,133,21,21,0.813
728,240.5,143.5,230,133,21,21,0.812
729,240.5,143.5,230,133,21,21,0.812
730,240.5,143.5,230,133,21,21,0.813
731,240.5,143.5,230,133,21,21,0.812
732,240.5,143.5,230,133,21,21,0.818
733,240.5,143.5,230,133,21,21,0.818
734,240.5,143.5,230,133,21,21,0.817
735,240.5,143.5,230,133,21,21,0.816
736,240.5,143.5,230,133,21,21,0.817
737,240.5,143.5,230,133,21,21,0.818
738,240.5,143.5,230,133,21,21,0.819
739,240.5,143.5,230,133,21,21,0.818
740,240.5,143.5,230,133,21,21,0.817
741,240.5,143.5,230,133,21,21,0.819
742,240.5,143.5,230,133,21,21,0.82
743,240.5,143.5,230,133,21,21,0.82
744,240.5,143.5,230,133,21,21,0.823
745,240.5,143.5,230,133,21,21,0.822
746,240.5,143.5,230,133,21,21,0.82
747,240.5,143.5,230,133,21,21,0.819
748,240.5,143.5,230,133,21,21,0.819
749,240.5,143.5,230,133,21,21,0.819
750,241.0,143.5,230,133,22,21,0.82
751,240.5,143.5,230,133,21,21,0.816
752,240.5,143.5,230,133,21,21,0.819
753,240.5,143.5,230,133,21,21,0.822
754,240.5,143.5,230,133,21,21,0.819
755,240.5,143.5,230,133,21,21,0.816
756,240.5,143.0,230,133,21,20,0.807
757,240.5,143.0,230,133,21,20,0.808
758,240.5,143.0,230,132,21,22,0.811
759,240.5,143.0,230,132,21,22,0.811
760,240.5,143.0,230,132,21,22,0.809
761,240.5,142.5,230,132,21,21,0.808
762,240.5,143.5,230,133,21,21,0.81
763,240.5,143.0,230,132,21,22,0.81
764,240.5,143.0,230,132,21,22,0.811
765,240.5,143.5,230,133,21,21,0.81
766,240.5,143.5,230,133,21,21,0.809
767,240.5,143.5,230,133,21,21,0.808
768,240.5,143.0,230,132,21,22,0.806
769,240.5,143.0,230,132,21,22,0.808
770,240.5,143.0,230,132,21,22,0.81
771,240.5,143.0,230,132,21,22,0.813
772,240.5,143.0,230,132,21,22,0.812
773,240.5,143.0,230,132,21,22,0.813
774,240.5,143.0,230,132,21,22,0.814
775,240.5,143.0,230,132,21,22,0.811
776,240.5,143.0,230,132,21,22,0.814
777,240.5,143.0,230,132,21,22,0.812
778,240.5,143.0,230,132,21,22,0.814
779,240.5,143.0,230,132,21,22,0.813
780,240.5,143.5,230,133,21,21,0.811
781,240.5,143.5,230,133,21,21,0.812
782,240.5,143.5,230,133,21,21,0.802
783,240.0,144.0,230,134,20,20,0.801
784,240.0,144.0,230,134,20,20,0.8
785,240.5,143.5,230,133,21,21,0.819
786,240.5,143.0,230,132,21,22,0.81
787,240.0,143.0,229,132,22,22,0.814
788,239.0,143.0,227,133,24,20,0.783
789,236.0,142.0,225,134,22,16,0.763
790,239.0,142.5,226,134,26,17,0.547
791,238.5,142.0,226,134,25,16,0.588
792,239.0,142.5,227,135,24,15,0.532
793,239.0,143.0,227,136,24,14,0.612
794,237.5,143.0,229,137,17,12,0.548
795,239.5,142.5,228,134,23,17,0.704
796,239.5,142.5,228,133,23,19,0.739
797,240.0,142.5,229,133,22,19,0.775
798,240.0,142.5,229,133,22,19,0.774
799,240.0,143.0,229,133,22,20,0.787
800,240.0,144.0,229,133,22,22,0.754
801,240.0,145.5,229,133,22,25,0.726
802,241.0,145.5,230,132,22,27,0.708
803,241.0,142.5,230,132,22,21,0.756
804,241.5,143.0,231,133,21,20,0.744
805,241.0,142.5,230,133,22,19,0.746
806,240.5,143.0,229,133,23,20,0.736
807,240.5,143.0,229,133,23,20,0.755
808,241.0,143.5,230,133,22,21,0.769
809,240.0,143.0,229,133,22,20,0.794
810,240.5,142.5,230,132,21,21,0.791
811,240.0,142.5,229,132,22,21,0.797
812,239.5,142.5,229,132,21,21,0.787
813,239.5,142.5,228,132,23,21,0.782
814,239.0,142.5,228,132,22,21,0.792
815,239.5,143.0,228,133,23,20,0.792
816,239.5,143.0,229,133,21,20,0.81
817,240.0,143.0,229,133,22,20,0.809
818,240.0,143.0,229,133,22,20,0.802
819,240.0,143.5,229,133,22,21,0.802
820,241.0,143.5,230,133,22,21,0.808
821,240.5,143.5,230,133,21,21,0.809
822,241.0,143.5,230,133,22,21,0.813
823,241.0,143.5,230,133,22,21,0.812
824,241.0,143.5,230,133,22,21,0.811
825,241.0,143.5,230,133,22,21,0.812
826,241.0,143.0,230,132,22,22,0.808
827,241.0,143.0,230,132,22,22,0.807
828,241.0,143.0,230,132,22,22,0.804
829,241.0,143.0,230,132,22,22,0.798
830,240.0,143.0,229,132,22,22,0.791
831,240.0,143.0,229,132,22,22,0.794
832,240.0,143.0,229,132,22,22,0.792
833,240.0,143.0,229,132,22,22,0.791
834,240.0,143.5,229,133,22,21,0.786
835,240.0,143.0,229,133,22,20,0.793
836,240.0,143.0,229,133,22,20,0.8
837,240.5,143.0,230,133,21,20,0.804
838,241.0,143.0,230,133,22,20,0.805
839,241.0,143.5,230,133,22,21,0.806
840,241.0,143.5,230,133,22,21,0.815
841,241.0,143.5,230,133,22,21,0.812
842,241.0,143.5,230,133,22,21,0.809
843,241.0,143.0,230,132,22,22,0.808
844,241.0,143.0,230,133,22,20,0.807
845,241.0,143.0,230,133,22,20,0.805
846,241.0,143.5,230,133,22,21,0.805
847,241.0,143.0,230,133,22,20,0.802
848,241.0,143.0,230,133,22,20,0.8
849,241.0,143.0,230,133,22,20,0.801
850,240.5,143.0,230,133,21,20,0.799
851,240.5,143.0,230,133,21,20,0.802
852,240.5,143.0,230,133,21,20,0.806
853,240.5,143.5,230,133,21,21,0.809
854,240.5,143.5,230,133,21,21,0.807
855,240.5,143.0,230,133,21,20,0.807
856,240.5,143.0,230,133,21,20,0.807
857,240.5,143.0,230,133,21,20,0.806
858,240.5,143.0,230,133,21,20,0.807
859,240.5,143.0,230,133,21,20,0.804
860,240.5,142.5,230,132,21,21,0.805
861,240.5,142.5,230,132,21,21,0.806
862,240.5,143.0,230,132,21,22,0.809
863,240.5,143.0,230,133,21,20,0.806
864,240.5,143.5,230,133,21,21,0.805
865,240.5,143.5,230,133,21,21,0.804
866,240.5,143.5,230,133,21,21,0.802
867,240.5,143.5,230,133,21,21,0.808
868,240.5,143.5,230,133,21,21,0.81
869,240.5,143.5,230,133,21,21,0.807
870,240.5,143.5,230,133,21,21,0.814
871,240.5,143.5,230,133,21,21,0.811
872,240.5,143.5,230,133,21,21,0.81
873,240.5,143.5,230,133,21,21,0.81
874,240.5,143.5,230,133,21,21,0.81
875,240.5,143.5,230,133,21,21,0.812
876,240.5,143.0,230,133,21,20,0.811
877,240.5,143.0,230,133,21,20,0.809
878,240.5,143.0,230,133,21,20,0.809
879,240.5,143.0,230,133,21,20,0.808
880,240.5,143.0,230,133,21,20,0.807
881,240.5,143.0,230,133,21,20,0.808
882,240.5,143.0,230,133,21,20,0.811
883,240.5,143.0,230,133,21,20,0.809
884,240.5,143.0,230,133,21,20,0.808
885,240.5,143.0,230,133,21,20,0.808
886,240.5,143.0,230,133,21,20,0.806
887,240.5,143.0,230,133,21,20,0.807
888,240.5,143.0,230,133,21,20,0.813
889,240.5,143.0,230,133,21,20,0.812
890,240.5,143.0,230,133,21,20,0.813
891,240.5,143.0,230,133,21,20,0.814
892,240.5,143.0,230,133,21,20,0.814
893,240.5,143.0,230,133,21,20,0.811
894,240.5,143.0,230,133,21,20,0.815
895,240.5,143.0,230,133,21,20,0.819
896,240.5,143.0,230,133,21,20,0.818
897,240.5,143.0,230,133,21,20,0.815
898,240.5,143.0,230,133,21,20,0.818
899,240.5,143.0,230,133,21,20,0.818
900,241.0,143.5,230,133,22,21,0.814
901,241.0,143.5,230,133,22,21,0.815
902,241.0,143.5,230,133,22,21,0.814
903,241.0,143.5,230,133,22,21,0.813
904,241.0,143.0,230,133,22,20,0.812
905,241.0,143.0,230,133,22,20,0.813
906,241.0,143.0,230,133,22,20,0.811
907,241.0,143.0,230,133,22,20,0.814
908,241.0,143.5,230,133,22,21,0.816
909,241.0,143.0,230,133,22,20,0.815
910,241.0,143.0,230,133,22,20,0.811
911,241.0,143.0,230,133,22,20,0.809
912,241.0,143.5,230,133,22,21,0.811
913,241.0,143.5,230,133,22,21,0.815
914,241.0,143.5,230,133,22,21,0.816
915,241.0,143.5,230,133,22,21,0.818
916,241.0,143.5,230,133,22,21,0.821
917,241.0,143.5,230,133,22,21,0.819
918,241.0,143.5,230,133,22,21,0.819
919,241.0,143.5,230,133,22,21,0.817
920,241.0,143.5,230,133,22,21,0.815
921,241.0,143.5,230,133,22,21,0.814
922,241.0,143.5,230,133,22,21,0.814
923,241.0,143.5,230,133,22,21,0.815
924,241.0,143.0,230,132,22,22,0.817
925,241.0,143.0,230,132,22,22,0.816
926,241.0,143.0,230,132,22,22,0.817
927,241.0,143.0,230,132,22,22,0.816
928,241.0,143.0,230,132,22,22,0.814
929,241.0,143.0,230,132,22,22,0.813
930,241.0,143.0,230,132,22,22,0.82
931,240.5,143.0,230,132,21,22,0.82
932,240.5,143.0,230,132,21,22,0.82
933,240.5,143.0,230,132,21,22,0.821
934,240.5,143.0,230,132,21,22,0.821
935,240.5,143.0,230,132,21,22,0.821
936,240.5,143.5,230,133,21,21,0.815
937,240.5,143.5,230,133,21,21,0.817
938,240.5,143.5,230,133,21,21,0.817
939,240.5,143.5,230,133,21,21,0.817
940,240.5,143.5,230,133,21,21,0.817
941,240.5,143.5,230,133,21,21,0.816
942,240.5,143.5,230,133,21,21,0.818
943,240.5,143.5,230,133,21,21,0.819
944,240.5,143.5,230,133,21,21,0.82
945,240.5,143.5,230,133,21,21,0.82
946,240.5,143.5,230,133,21,21,0.82
947,240.5,143.5,230,133,21,21,0.819
948,240.5,143.5,230,133,21,21,0.82
949,240.5,143.5,230,133,21,21,0.819
950,240.5,143.0,230,133,21,20,0.822
951,240.5,143.0,230,133,21,20,0.821
952,240.5,143.5,230,133,21,21,0.822
953,240.5,143.5,230,133,21,21,0.821
954,240.5,143.5,230,133,21,21,0.822
955,240.5,143.5,230,133,21,21,0.822
956,240.5,143.5,230,133,21,21,0.823
957,240.5,143.5,230,133,21,21,0.822
958,240.5,143.5,230,133,21,21,0.824
959,240.5,143.5,230,133,21,21,0.824
960,240.5,143.5,230,133,21,21,0.826
961,240.5,143.5,230,133,21,21,0.825
962,240.5,143.5,230,133,21,21,0.826
963,240.5,143.5,230,133,21,21,0.826
964,240.5,143.5,230,133,21,21,0.827
965,240.5,143.5,230,133,21,21,0.826
966,240.5,143.5,230,133,21,21,0.827
967,240.5,143.5,230,133,21,21,0.827
968,240.5,143.5,230,133,21,21,0.827
969,240.5,143.5,230,133,21,21,0.827
970,240.5,143.5,230,133,21,21,0.827
971,240.5,143.5,230,133,21,21,0.827
972,240.5,143.5,230,133,21,21,0.825
973,240.5,143.5,230,133,21,21,0.826
974,240.5,143.5,230,133,21,21,0.826
975,240.5,143.5,230,133,21,21,0.826
976,240.5,143.5,230,133,21,21,0.826
977,240.5,143.5,230,133,21,21,0.826
978,240.5,143.0,230,133,21,20,0.826
979,240.5,143.0,230,133,21,20,0.826
980,240.5,143.0,230,133,21,20,0.827
981,240.5,143.0,230,133,21,20,0.827
982,240.5,143.5,230,133,21,21,0.827
983,240.5,143.5,230,133,21,21,0.826
984,240.5,143.5,230,133,21,21,0.825
985,240.5,143.5,230,133,21,21,0.826
986,240.5,143.5,230,133,21,21,0.825
987,240.5,143.5,230,133,21,21,0.826
988,240.5,143.5,230,133,21,21,0.826
989,240.5,143.5,230,133,21,21,0.825
990,240.5,143.5,230,133,21,21,0.83
991,240.5,143.5,230,133,21,21,0.831
992,240.5,143.5,230,133,21,21,0.832
993,240.5,143.5,230,133,21,21,0.832
994,240.5,143.5,230,133,21,21,0.832
995,240.5,143.5,230,133,21,21,0.832
996,241.0,143.5,230,133,22,21,0.828
997,241.0,143.5,230,133,22,21,0.828
998,241.0,143.5,230,133,22,21,0.827
999,241.0,143.5,230,133,22,21,0.828
1000,241.0,143.5,230,133,22,21,0.828
1001,241.0,143.5,230,133,22,21,0.828
1002,241.0,143.5,230,133,22,21,0.828
1003,241.0,143.5,230,133,22,21,0.828
1004,241.0,143.5,230,133,22,21,0.829
1005,241.0,143.5,230,133,22,21,0.83
1006,241.0,143.5,230,133,22,21,0.83
1007,241.0,143.5,230,133,22,21,0.83
1008,241.0,143.5,230,133,22,21,0.828
1009,241.0,143.5,230,133,22,21,0.828
1010,241.0,143.5,230,133,22,21,0.827
1011,241.0,143.5,230,133,22,21,0.827
1012,241.0,143.5,230,133,22,21,0.827
1013,241.0,143.5,230,133,22,21,0.827
1014,241.0,143.5,230,133,22,21,0.828
1015,241.0,143.5,230,133,22,21,0.828
1016,241.0,143.5,230,133,22,21,0.827
1017,241.0,143.5,230,133,22,21,0.827
1018,241.0,143.5,230,133,22,21,0.826
1019,241.0,143.5,230,133,22,21,0.827
1020,240.5,142.5,230,132,21,21,0.817
1021,240.5,142.5,230,132,21,21,0.818
1022,240.5,142.5,230,132,21,21,0.818
1023,241.0,142.5,230,132,22,21,0.817
1024,241.0,142.5,230,132,22,21,0.817
1025,241.0,142.5,230,132,22,21,0.816
1026,240.5,142.5,230,132,21,21,0.816
1027,240.5,142.5,230,132,21,21,0.816
1028,240.5,142.5,230,132,21,21,0.815
1029,240.5,142.5,230,132,21,21,0.815
1030,240.5,142.5,230,132,21,21,0.816
1031,240.5,142.5,230,132,21,21,0.817
1032,240.5,143.5,230,133,21,21,0.819
1033,240.5,143.5,230,133,21,21,0.819
1034,240.5,143.5,230,133,21,21,0.818
1035,240.5,143.5,230,133,21,21,0.819
1036,240.5,143.5,230,133,21,21,0.817
1037,240.5,143.5,230,133,21,21,0.818
1038,240.5,143.5,230,133,21,21,0.818
1039,240.5,143.5,230,133,21,21,0.819
1040,240.5,143.5,230,133,21,21,0.818
1041,240.5,143.5,230,133,21,21,0.819
1042,240.5,143.5,230,133,21,21,0.818
1043,240.5,143.5,230,133,21,21,0.818
1044,240.5,142.5,230,132,21,21,0.817
1045,240.5,142.5,230,132,21,21,0.817
1046,240.5,142.5,230,132,21,21,0.816
1047,240.5,142.5,230,132,21,21,0.816
1048,240.5,142.5,230,132,21,21,0.815
1049,240.5,142.5,230,132,21,21,0.816
1050,240.5,143.0,230,133,21,20,0.819
1051,241.0,143.0,230,133,22,20,0.817
1052,241.0,143.0,230,133,22,20,0.816
1053,241.0,143.0,230,133,22,20,0.816
1054,241.0,143.0,230,133,22,20,0.816
1055,241.0,143.0,230,133,22,20,0.817
1056,240.0,143.5,229,133,22,21,0.823
1057,240.0,143.5,229,133,22,21,0.822
1058,240.0,143.5,229,133,22,21,0.823
1059,240.0,143.5,229,133,22,21,0.824
1060,240.0,143.5,229,133,22,21,0.824
1061,240.0,143.5,229,133,22,21,0.818
1062,240.0,143.5,229,133,22,21,0.818
1063,240.0,143.5,229,133,22,21,0.817
1064,240.0,143.5,229,133,22,21,0.815
1065,240.0,143.5,229,133,22,21,0.82
1066,240.0,143.5,229,133,22,21,0.819
1067,240.5,143.5,229,133,23,21,0.814
1068,240.5,143.5,229,133,23,21,0.816
1069,240.5,143.5,229,133,23,21,0.817
1070,240.5,143.5,229,133,23,21,0.81
1071,240.5,143.5,229,133,23,21,0.808
1072,240.5,143.5,229,133,23,21,0.805
1073,240.5,143.5,229,133,23,21,0.8
1074,241.0,143.0,230,133,22,20,0.804
1075,241.0,143.0,230,133,22,20,0.807
1076,240.5,143.0,230,133,21,20,0.81
1077,240.5,143.5,230,133,21,21,0.81
1078,240.5,143.0,230,132,21,22,0.809
1079,240.5,143.0,230,133,21,20,0.806
1080,240.5,143.0,230,133,21,20,0.809
1081,240.5,143.0,230,133,21,20,0.809
1082,240.5,143.0,230,133,21,20,0.808
1083,240.5,143.0,230,133,21,20,0.805
1084,240.5,143.0,230,133,21,20,0.807
1085,240.5,143.0,230,133,21,20,0.807
1086,240.5,143.0,230,133,21,20,0.806
1087,240.5,143.0,230,133,21,20,0.803
1088,240.5,143.5,230,133,21,21,0.805
1089,240.5,143.5,230,133,21,21,0.807
1090,240.5,143.0,230,133,21,20,0.807
1091,240.5,143.0,230,133,21,20,0.809
1092,240.5,143.0,230,133,21,20,0.806
1093,240.5,143.0,230,133,21,20,0.806
1094,240.5,143.0,230,133,21,20,0.807
1095,240.5,143.0,230,133,21,20,0.806
1096,240.5,143.0,230,133,21,20,0.807
1097,240.5,143.0,230,133,21,20,0.806
1098,240.5,143.0,230,133,21,20,0.805
1099,240.5,143.0,230,133,21,20,0.805
1100,240.5,143.0,230,133,21,20,0.806
1101,240.5,143.0,230,133,21,20,0.805
1102,240.5,143.0,230,133,21,20,0.806
1103,240.5,143.0,230,133,21,20,0.806
1104,240.5,143.0,230,133,21,20,0.807
1105,240.5,143.0,230,133,21,20,0.807
1106,240.5,143.0,230,133,21,20,0.809
1107,240.5,143.0,230,133,21,20,0.808
1108,240.5,143.0,230,133,21,20,0.809
1109,240.5,143.0,230,133,21,20,0.809
1110,240.5,143.0,230,133,21,20,0.804
1111,240.5,143.0,230,133,21,20,0.805
1112,240.5,143.0,230,133,21,20,0.805
1113,240.5,143.0,230,133,21,20,0.806
1114,240.5,143.0,230,133,21,20,0.805
1115,240.5,143.0,230,133,21,20,0.803
1116,240.5,143.0,230,133,21,20,0.803
1117,240.5,143.0,230,133,21,20,0.802
1118,240.5,143.0,230,133,21,20,0.803
1119,240.5,143.0,230,133,21,20,0.803
1120,240.5,143.0,230,133,21,20,0.801
1121,240.5,143.0,230,133,21,20,0.801
1122,240.5,143.0,230,133,21,20,0.802
1123,240.5,143.0,230,133,21,20,0.802
1124,240.5,143.0,230,133,21,20,0.801
1125,240.5,143.0,230,133,21,20,0.803
1126,240.5,143.0,230,133,21,20,0.803
1127,240.5,143.0,230,133,21,20,0.801
1128,240.5,143.0,230,133,21,20,0.802
1129,240.5,143.0,230,133,21,20,0.801
1130,240.5,143.0,230,133,21,20,0.8
1131,240.5,143.0,230,133,21,20,0.799
1132,240.5,143.0,230,133,21,20,0.799
1133,240.5,143.0,230,133,21,20,0.798
1134,240.5,143.0,230,133,21,20,0.796
1135,240.5,143.0,230,133,21,20,0.796
1136,240.5,143.0,230,133,21,20,0.797
1137,240.5,143.0,230,133,21,20,0.798
1138,240.5,143.0,230,133,21,20,0.798
1139,240.5,143.0,230,133,21,20,0.8
1140,240.5,143.0,230,133,21,20,0.809
1141,240.5,143.0,230,133,21,20,0.809
1142,240.5,143.0,230,133,21,20,0.808
1143,240.5,143.0,230,133,21,20,0.809
1144,240.5,143.0,230,133,21,20,0.808
1145,240.5,143.0,230,133,21,20,0.807
1146,240.5,143.0,230,133,21,20,0.807
1147,240.5,143.0,230,133,21,20,0.806
1148,240.5,143.0,230,133,21,20,0.806
1149,240.5,143.0,230,133,21,20,0.805
1150,240.5,143.0,230,133,21,20,0.807
1151,240.5,143.0,230,133,21,20,0.808
1152,240.5,143.0,230,133,21,20,0.806
1153,240.5,143.0,230,133,21,20,0.806
1154,240.5,143.0,230,133,21,20,0.806
1155,240.5,143.0,230,133,21,20,0.808
1156,240.5,143.0,230,133,21,20,0.808
1157,240.5,143.0,230,133,21,20,0.81
1158,240.5,143.0,230,133,21,20,0.811
1159,240.5,143.0,230,133,21,20,0.812
1160,240.5,143.0,230,133,21,20,0.813
1161,240.5,143.0,230,133,21,20,0.813
1162,240.5,143.0,230,133,21,20,0.813
1163,240.5,143.0,230,133,21,20,0.813
1164,240.5,143.0,230,133,21,20,0.805
1165,240.5,143.0,230,133,21,20,0.804
1166,240.5,143.0,230,133,21,20,0.804
1167,240.5,143.0,230,133,21,20,0.804
1168,240.5,143.0,230,133,21,20,0.803
1169,240.5,143.0,230,133,21,20,0.804
1170,240.5,143.0,230,133,21,20,0.809
1171,240.5,143.0,230,133,21,20,0.809
1172,240.5,143.0,230,133,21,20,0.81
1173,240.5,143.0,230,133,21,20,0.811
1174,240.5,143.0,230,133,21,20,0.809
1175,240.5,143.0,230,133,21,20,0.81
1176,240.5,143.0,230,133,21,20,0.8
1177,240.5,143.0,230,133,21,20,0.8
1178,240.5,143.0,230,133,21,20,0.801
1179,240.5,143.0,230,133,21,20,0.801
1180,240.5,143.0,230,133,21,20,0.801
1181,240.5,143.0,230,133,21,20,0.802
1182,240.5,143.0,230,133,21,20,0.801
1183,240.5,143.0,230,133,21,20,0.799
1184,240.5,143.0,230,133,21,20,0.801
1185,240.5,143.0,230,133,21,20,0.797
1186,240.5,143.0,230,133,21,20,0.798
1187,240.5,143.0,230,133,21,20,0.799
1188,240.5,143.5,230,133,21,21,0.802
1189,240.5,143.5,230,133,21,21,0.801
1190,240.5,143.0,230,133,21,20,0.798
1191,240.5,143.0,230,133,21,20,0.797
1192,240.5,143.0,230,133,21,20,0.799
1193,240.5,143.0,230,133,21,20,0.8
1194,240.5,143.0,230,133,21,20,0.8
1195,240.5,143.0,230,133,21,20,0.799
1196,240.5,143.0,230,133,21,20,0.799
1197,240.5,143.0,230,133,21,20,0.799
1198,240.5,143.0,230,133,21,20,0.799
1199,240.5,143.0,230,133,21,20,0.797
1200,240.5,143.0,230,133,21,20,0.803
1201,240.5,143.0,230,133,21,20,0.801
1202,240.5,143.0,230,133,21,20,0.802
1203,240.5,143.0,230,133,21,20,0.801
1204,240.5,143.0,230,133,21,20,0.801
1205,240.5,143.0,230,133,21,20,0.806
1206,240.5,143.0,230,133,21,20,0.808
1207,240.5,143.0,230,133,21,20,0.805
1208,240.5,143.0,230,133,21,20,0.805
1209,240.5,143.0,230,133,21,20,0.809
1210,240.5,143.0,230,133,21,20,0.809
1211,240.5,143.0,230,133,21,20,0.809
1212,240.5,143.0,230,133,21,20,0.812
1213,240.5,143.0,230,133,21,20,0.813
1214,240.5,143.0,230,133,21,20,0.815
1215,240.5,143.0,230,133,21,20,0.814
1216,240.5,143.0,230,133,21,20,0.814
1217,240.5,143.0,230,133,21,20,0.817
1218,240.5,143.0,230,133,21,20,0.819
1219,240.5,143.0,230,133,21,20,0.815
1220,241.0,143.0,231,133,20,20,0.815
1221,240.5,143.0,230,133,21,20,0.78
1222,240.0,144.0,229,133,22,22,0.714
1223,238.5,145.0,226,133,25,24,0.752
1224,240.0,143.0,229,132,22,22,0.646
1225,240.5,142.5,230,132,21,21,0.753
1226,241.0,143.0,231,133,20,20,0.742
1227,240.5,142.5,230,132,21,21,0.679
1228,240.5,143.0,230,133,21,20,0.714
1229,241.0,143.5,231,133,20,21,0.828
1230,240.5,143.0,230,133,21,20,0.815
1231,240.5,143.5,230,133,21,21,0.815
1232,240.5,143.0,230,133,21,20,0.818
1233,240.5,143.0,230,133,21,20,0.815
1234,240.5,143.5,230,133,21,21,0.814
1235,240.5,143.0,230,133,21,20,0.81
1236,240.5,143.0,230,133,21,20,0.788
1237,240.5,143.0,230,133,21,20,0.784
1238,240.5,143.0,230,133,21,20,0.79
1239,240.5,143.0,230,133,21,20,0.787
1240,240.5,143.0,230,133,21,20,0.792
1241,240.5,143.0,230,133,21,20,0.791
1242,240.5,143.0,230,133,21,20,0.789
1243,240.5,143.0,230,133,21,20,0.793
1244,240.5,143.5,230,133,21,21,0.788
1245,240.5,143.5,230,133,21,21,0.785
1246,240.5,143.5,230,133,21,21,0.79
1247,240.5,143.5,230,133,21,21,0.787
1248,241.0,144.0,231,134,20,20,0.746
1249,241.0,143.0,230,133,22,20,0.764
1250,241.0,143.0,230,133,22,20,0.8
1251,240.5,143.0,230,133,21,20,0.813
1252,240.5,143.0,230,133,21,20,0.802
1253,241.0,143.0,230,133,22,20,0.805
